"","study","country","ageGroup","framing","itemSet","subid","dateOfTest","durationOfTest","gender","religion","repeated","comments","sequence","phase","trialNum","factCat","factSub","factText","questionCat","questionSub","questionText","response"
"108","1","us","adults","does that mean...?","cb1","1_359",2014-04-11 07:33:00,4,NA,NA,NA,"Thank you, maybe put the reminder of what items can be found in the survey just as a reminder to the person, especially if they are children. Thank You.","1","test",9,"autonomy","noise","is making sounds on its own","perception","vision","can see what the box looks like",-0.5
"109","1","us","adults","does that mean...?","cb1","1_359",2014-04-11 07:33:00,4,NA,NA,NA,"Thank you, maybe put the reminder of what items can be found in the survey just as a reminder to the person, especially if they are children. Thank You.","1","test",10,"inanimacy","glass_clay","is made out of glass","inanimacy","metal_plastic","is made out of metal",-1.5
"110","1","us","adults","does that mean...?","cb1","1_359",2014-04-11 07:33:00,4,NA,NA,NA,"Thank you, maybe put the reminder of what items can be found in the survey just as a reminder to the person, especially if they are children. Thank You.","1","test",11,"perception","hearing","can hear me","autonomy","movement","can move itself around the box",0.5
"111","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"112","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"113","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"114","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",-0.5
"115","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"116","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"117","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",1.5
"118","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-1.5
"119","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"120","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",0.5
"121","1","us","adults","does that mean...?","cb1","1_170",2014-04-11 16:11:00,4,NA,NA,NA,"No thank you.","2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"122","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"123","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"124","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"125","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",-1.5
"126","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"127","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",-1.5
"128","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",0.5
"129","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-1.5
"130","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"131","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",-1.5
"132","1","us","adults","does that mean...?","cb1","1_195",2014-04-11 18:08:00,6,NA,NA,NA,NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"133","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"134","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"135","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"136","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",0.5
"137","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"138","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"139","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",0.5
"140","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-0.5
"141","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"142","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",-0.5
"143","1","us","adults","does that mean...?","cb1","1_213",2014-04-11 07:30:00,5,NA,NA,NA,NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"144","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"145","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"146","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"147","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",1.5
"148","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"149","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"150","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",1.5
"151","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-1.5
"152","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",1.5
"153","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",1.5
"154","1","us","adults","does that mean...?","cb1","1_237",2014-04-11 09:50:00,6,NA,NA,NA,"Felt like that whole white swan black swan thing -  /  / Best, ","2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"155","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"156","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"157","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"158","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",0.5
"159","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"160","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"161","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",1.5
"162","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-0.5
"163","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"164","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",0.5
"165","1","us","adults","does that mean...?","cb1","1_242",2014-04-11 09:14:00,3,NA,NA,NA,NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"166","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"167","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"168","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"169","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",0.5
"170","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"171","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"172","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",0.5
"173","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-0.5
"174","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"175","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",0.5
"176","1","us","adults","does that mean...?","cb1","1_258",2014-04-11 07:33:00,4,NA,NA,NA,NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"177","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"178","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"179","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"180","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",-0.5
"181","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"182","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",-0.5
"183","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",1.5
"184","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",0.5
"185","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"186","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",-0.5
"187","1","us","adults","does that mean...?","cb1","1_336",2014-04-11 13:20:00,6,NA,NA,NA,"It makes you use your imagination...Thank you","2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"188","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"189","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"190","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"191","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",0.5
"192","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"193","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"194","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",0.5
"195","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-0.5
"196","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"197","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",0.5
"198","1","us","adults","does that mean...?","cb1","1_370",2014-04-11 07:39:00,2,NA,NA,NA,NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",0.5
"199","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"200","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"201","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"202","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",0.5
"203","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"204","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"205","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",0.5
"206","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-1.5
"207","1","us","adults","does that mean...?","cb1","1_54",2014-04-11 12:16:00,4,NA,NA,NA,NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
